8,0.0848186783,0.0454468291,,,,,,12722.801745,800,4544.68291
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
16,0.1696373567,0.1136170727,,,,,,25445.603505,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0568085364,,,,,,6361.40088,400,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.1272280175,0.0852128046,,,,,,19084.202625,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0454468291,,,,,,6361.40088,400,4544.68291
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
1,0.0026505837,0.0001420213,,,,,,397.587555,100,14.20213
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
16,0.1696373567,0.1136170727,,,,,,25445.603505,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0568085364,,,,,,6361.40088,400,5680.85364
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.053011674,0.0340851218,,,,,,7951.7511,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0681702436,,,,,,12722.801745,800,6817.02436
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
6,0.0424093392,0.0340851218,,,,,,6361.40088,600,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
16,0.3180700437,0.1136170727,,,,,,47710.506555,1600,11361.70727
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
8,0.1696373567,0.0568085364,,,,,,25445.603505,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0852128046,,,,,,12722.801745,800,8521.28046
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
8,0.0848186783,0.0568085364,,,,,,12722.801745,800,5680.85364
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
4,0.0424093392,0.0340851218,,,,,,6361.40088,400,3408.51218
