378.692261773				11			[33, 21, 23, 6, 6, 11, 23, 14, 24, 29, 24, 33, 7, 12, 13]
378.692251237				8			[29, 21, 23, 6, 6, 6, 23, 6, 25, 23, 25, 13, 7, 29, 1]
378.692261773				11			[33, 21, 23, 6, 6, 11, 23, 14, 24, 29, 33, 24, 7, 12, 13]
378.692262177				9			[29, 23, 6, 29, 25, 11, 24, 6, 23, 23, 24, 33, 7, 21, 11]
378.692262177				9			[29, 23, 13, 33, 13, 29, 23, 14, 6, 29, 24, 7, 6, 12, 6]
378.692261955				10			[29, 33, 23, 6, 33, 29, 21, 14, 25, 29, 24, 7, 33, 12, 12]
378.692262455				8			[23, 23, 29, 12, 33, 29, 7, 14, 6, 12, 24, 23, 7, 29, 6]
378.692262177				9			[23, 23, 12, 33, 33, 29, 23, 12, 6, 23, 24, 13, 7, 14, 6]
378.692262812				7			[23, 33, 23, 12, 23, 6, 23, 14, 6, 23, 24, 33, 7, 12, 23]
378.692261955				10			[24, 23, 29, 7, 33, 24, 24, 14, 21, 12, 29, 13, 6, 14, 24]
378.692263288				6			[11, 23, 6, 33, 33, 29, 23, 29, 6, 6, 29, 33, 7, 7, 6]
378.692248769				8			[24, 12, 29, 12, 33, 29, 23, 1, 25, 23, 29, 23, 6, 23, 6]
378.692248386				10			[11, 33, 6, 12, 33, 1, 24, 14, 6, 6, 29, 23, 7, 29, 29]
378.692262177				9			[11, 24, 29, 7, 33, 29, 24, 21, 29, 12, 29, 12, 25, 23, 7]
378.692262177				9			[24, 12, 23, 12, 12, 7, 11, 21, 29, 25, 29, 24, 7, 23, 6]
378.692262177				9			[12, 33, 29, 11, 33, 29, 23, 14, 23, 25, 29, 33, 7, 24, 12]
378.692262177				9			[11, 6, 23, 12, 12, 7, 25, 21, 11, 25, 29, 24, 7, 23, 12]
378.692261955				10			[12, 33, 29, 29, 23, 29, 24, 14, 23, 25, 11, 7, 7, 23, 6]
378.692262177				9			[11, 6, 23, 11, 33, 33, 24, 21, 25, 25, 12, 23, 7, 23, 12]
378.692262177				9			[11, 23, 6, 12, 6, 25, 25, 21, 29, 12, 23, 33, 25, 24, 29]
378.692262177				9			[11, 24, 6, 33, 25, 12, 24, 21, 29, 25, 29, 33, 6, 23, 6]
378.692262455				8			[11, 14, 23, 12, 12, 12, 25, 21, 29, 25, 23, 24, 25, 24, 24]
378.692262177				9			[11, 14, 6, 11, 21, 7, 6, 21, 29, 7, 23, 24, 25, 24, 6]
378.692262455				8			[11, 33, 23, 23, 33, 12, 11, 7, 29, 25, 23, 33, 7, 24, 29]
378.692262812				7			[11, 11, 23, 23, 12, 7, 14, 14, 29, 11, 23, 33, 7, 33, 29]
378.692261773				11			[14, 14, 23, 7, 12, 7, 23, 21, 29, 6, 24, 33, 11, 23, 25]
378.692262177				9			[11, 23, 14, 23, 11, 7, 6, 14, 29, 33, 12, 11, 7, 24, 29]
378.692262177				9			[33, 14, 6, 23, 29, 33, 23, 21, 23, 29, 12, 33, 11, 24, 6]
378.692262812				7			[11, 33, 21, 11, 12, 33, 12, 21, 33, 6, 7, 33, 29, 12, 6]
378.692262812				7			[33, 14, 23, 23, 29, 7, 14, 14, 6, 6, 29, 33, 11, 14, 6]
378.692263288				6			[33, 33, 23, 29, 7, 12, 14, 14, 29, 14, 23, 33, 7, 7, 23]
378.692263288				6			[23, 11, 23, 12, 33, 33, 14, 23, 29, 14, 12, 33, 23, 14, 23]
378.692262455				8			[23, 11, 23, 23, 29, 33, 14, 14, 6, 33, 12, 23, 14, 7, 11]
378.692263288				6			[11, 29, 6, 33, 23, 33, 14, 23, 11, 23, 14, 33, 6, 14, 6]
378.692263288				6			[11, 11, 6, 14, 33, 23, 14, 23, 6, 12, 14, 33, 33, 14, 14]
378.692263955				5			[23, 14, 6, 14, 29, 23, 14, 23, 29, 14, 14, 14, 33, 14, 6]
378.692262812				7			[11, 14, 6, 14, 14, 7, 29, 23, 6, 23, 29, 33, 33, 14, 14]
378.692262812				7			[14, 14, 6, 12, 23, 7, 23, 23, 14, 23, 14, 33, 6, 7, 11]
378.692262812				7			[23, 11, 6, 14, 29, 33, 29, 23, 7, 23, 6, 23, 29, 14, 14]
378.692263288				6			[11, 14, 6, 14, 23, 33, 23, 33, 14, 23, 12, 11, 6, 14, 33]
378.692262812				7			[14, 14, 6, 14, 11, 33, 6, 23, 14, 7, 23, 29, 6, 14, 11]
378.692262455				8			[12, 12, 6, 14, 23, 7, 14, 33, 23, 23, 14, 33, 6, 29, 11]
378.692262812				7			[6, 14, 12, 12, 23, 7, 11, 33, 23, 23, 14, 33, 7, 14, 6]
378.692262812				7			[6, 33, 29, 12, 11, 33, 6, 14, 14, 23, 14, 14, 14, 6, 14]
378.692262812				7			[14, 14, 6, 14, 11, 7, 6, 33, 14, 14, 14, 23, 29, 23, 14]
378.692262455				8			[14, 14, 14, 14, 23, 7, 6, 11, 12, 33, 29, 14, 33, 23, 14]
378.692263288				6			[33, 14, 29, 14, 14, 7, 23, 23, 14, 6, 14, 6, 14, 6, 14]
378.692262455				8			[14, 14, 29, 14, 11, 7, 6, 14, 23, 6, 33, 29, 14, 12, 14]
378.692263288				6			[33, 14, 29, 6, 14, 14, 6, 23, 7, 6, 14, 29, 14, 6, 14]
378.692263955				5			[14, 14, 23, 29, 14, 14, 6, 29, 14, 14, 14, 7, 14, 6, 14]
378.692263288				6			[14, 14, 23, 23, 7, 11, 6, 29, 23, 7, 14, 14, 14, 6, 14]
378.692263288				6			[14, 23, 14, 23, 14, 14, 6, 14, 14, 14, 7, 14, 14, 12, 29]
378.692263955				5			[33, 14, 29, 14, 14, 7, 14, 29, 14, 14, 29, 14, 6, 6, 14]
378.692263955				5			[6, 6, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 33, 6, 7]
378.692263288				6			[33, 23, 29, 12, 14, 6, 6, 29, 14, 6, 14, 29, 6, 29, 14]
378.692263288				6			[33, 14, 29, 7, 14, 23, 7, 29, 14, 6, 23, 29, 23, 23, 14]
378.692262812				7			[33, 11, 29, 14, 14, 6, 7, 14, 14, 29, 23, 29, 6, 14, 14]
378.692264955				4			[33, 14, 14, 14, 14, 29, 14, 6, 14, 14, 6, 29, 6, 29, 14]
378.692262812				7			[33, 33, 11, 14, 14, 7, 14, 14, 14, 6, 23, 29, 29, 6, 14]
378.692263288				6			[14, 6, 29, 7, 14, 6, 14, 33, 14, 6, 23, 29, 6, 7, 14]
378.692263288				6			[33, 29, 29, 23, 14, 7, 14, 33, 14, 6, 14, 14, 33, 29, 14]
378.692263955				5			[14, 29, 29, 14, 14, 6, 14, 29, 14, 6, 23, 29, 6, 14, 33]
378.692264955				4			[14, 6, 29, 29, 14, 6, 14, 29, 14, 6, 14, 14, 6, 14, 33]
378.692263955				5			[14, 29, 14, 14, 29, 6, 14, 33, 14, 14, 33, 29, 6, 7, 14]
378.692264955				4			[6, 29, 6, 23, 14, 6, 14, 29, 29, 6, 23, 14, 14, 14, 14]
378.692263955				5			[14, 29, 14, 14, 23, 23, 6, 29, 23, 6, 6, 29, 14, 14, 33]
378.692264955				4			[14, 29, 14, 14, 23, 6, 6, 14, 14, 6, 6, 29, 14, 14, 29]
378.692266621				3			[14, 29, 14, 29, 14, 14, 14, 29, 6, 14, 29, 29, 6, 14, 14]
378.692263955				5			[14, 29, 14, 23, 23, 23, 29, 29, 6, 29, 23, 14, 14, 6, 33]
378.692263955				5			[33, 29, 14, 29, 29, 6, 29, 14, 23, 6, 23, 29, 14, 14, 29]
378.692264955				4			[14, 29, 14, 23, 29, 6, 29, 29, 14, 6, 23, 14, 23, 14, 23]
378.692264955				4			[14, 14, 23, 14, 14, 23, 29, 14, 23, 14, 14, 29, 6, 14, 29]
378.692264955				4			[14, 6, 14, 29, 23, 6, 29, 14, 23, 29, 23, 14, 14, 14, 29]
378.692264955				4			[14, 14, 14, 23, 14, 23, 29, 23, 6, 14, 14, 29, 6, 14, 29]
378.692264955				4			[14, 29, 14, 29, 23, 14, 23, 14, 6, 29, 29, 14, 14, 14, 23]
378.692264955				4			[14, 14, 14, 6, 6, 14, 6, 23, 29, 23, 23, 29, 23, 14, 23]
378.692264955				4			[14, 6, 14, 14, 14, 14, 14, 14, 14, 14, 23, 29, 14, 14, 29]
378.692264955				4			[14, 6, 29, 29, 23, 14, 29, 14, 14, 29, 23, 23, 14, 29, 29]
378.692264955				4			[14, 14, 14, 29, 14, 6, 14, 14, 23, 14, 14, 14, 14, 29, 29]
378.692269955				2			[14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 14, 29, 14, 29, 14]
378.692264955				4			[14, 6, 14, 14, 29, 14, 14, 14, 14, 23, 23, 29, 23, 29, 14]
378.692264955				4			[14, 14, 23, 14, 23, 6, 14, 14, 23, 14, 23, 29, 14, 29, 29]
378.692264955				4			[14, 6, 29, 14, 23, 14, 14, 14, 14, 29, 23, 6, 14, 29, 29]
378.692266621				3			[29, 14, 14, 14, 14, 23, 29, 14, 23, 29, 23, 29, 23, 14, 14]
378.692264955				4			[29, 6, 14, 23, 14, 14, 14, 14, 14, 29, 6, 29, 6, 29, 14]
378.692264955				4			[14, 6, 14, 29, 14, 14, 29, 14, 23, 29, 14, 6, 23, 29, 14]
378.692266621				3			[14, 29, 23, 14, 14, 14, 29, 29, 14, 29, 14, 29, 14, 14, 29]
378.692264955				4			[14, 6, 14, 29, 14, 14, 14, 29, 14, 29, 14, 29, 23, 29, 29]
378.692264955				4			[14, 29, 23, 14, 14, 14, 29, 29, 29, 29, 14, 29, 14, 6, 14]
378.692264955				4			[14, 6, 14, 29, 14, 23, 29, 29, 14, 29, 14, 29, 29, 14, 29]
378.692264955				4			[14, 6, 14, 6, 23, 14, 29, 14, 14, 14, 14, 29, 14, 14, 14]
378.692269955				2			[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 29, 14, 14]
378.692266621				3			[14, 6, 14, 6, 14, 14, 14, 14, 14, 14, 23, 23, 14, 14, 14]
378.692266621				3			[14, 6, 29, 14, 14, 14, 29, 29, 14, 14, 14, 29, 29, 14, 29]
378.692269955				2			[14, 29, 14, 29, 14, 14, 14, 29, 14, 14, 29, 29, 14, 14, 14]
378.692266621				3			[14, 6, 29, 14, 29, 29, 14, 14, 14, 14, 29, 14, 29, 29, 29]
378.692266621				3			[29, 29, 14, 14, 14, 14, 23, 14, 14, 14, 14, 23, 14, 29, 29]
378.692269955				2			[29, 29, 29, 29, 14, 29, 14, 29, 29, 14, 29, 14, 29, 29, 29]
378.692266621				3			[29, 29, 29, 23, 14, 14, 14, 14, 14, 29, 29, 14, 14, 29, 29]
378.692269955				2			[14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14, 29, 29]
378.692269955				2			[14, 29, 14, 14, 14, 14, 29, 14, 14, 14, 29, 29, 14, 29, 29]
378.692266621				3			[29, 29, 14, 14, 23, 29, 14, 14, 14, 29, 29, 29, 14, 14, 29]
378.692266621				3			[23, 29, 14, 29, 14, 29, 29, 14, 14, 14, 29, 14, 29, 14, 14]
378.692269955				2			[14, 29, 14, 14, 14, 29, 14, 29, 14, 14, 14, 29, 14, 29, 14]
378.692269955				2			[14, 29, 14, 29, 14, 14, 29, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[14, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14, 14, 29, 14]
378.692269955				2			[14, 14, 14, 29, 14, 14, 14, 14, 14, 29, 14, 14, 29, 14, 14]
378.692266621				3			[14, 14, 29, 14, 14, 23, 14, 14, 29, 29, 29, 14, 29, 29, 14]
378.692269955				2			[29, 29, 14, 29, 14, 29, 29, 14, 14, 29, 14, 29, 14, 29, 29]
378.692266621				3			[29, 14, 14, 29, 14, 29, 14, 14, 29, 14, 14, 14, 29, 23, 14]
378.692269955				2			[14, 14, 14, 14, 14, 14, 14, 14, 29, 14, 14, 14, 14, 14, 14]
378.692269955				2			[29, 29, 29, 14, 14, 29, 29, 29, 14, 29, 14, 14, 14, 29, 14]
378.692269955				2			[29, 29, 29, 29, 29, 14, 29, 14, 14, 29, 14, 14, 14, 29, 29]
378.692269955				2			[29, 29, 14, 29, 14, 14, 14, 29, 14, 29, 14, 14, 14, 29, 29]
378.692269955				2			[14, 14, 14, 29, 14, 14, 29, 14, 14, 14, 29, 29, 14, 14, 14]
378.692269955				2			[29, 29, 14, 29, 29, 14, 14, 14, 14, 29, 14, 14, 14, 29, 14]
378.692269955				2			[29, 14, 29, 14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[29, 29, 29, 14, 29, 14, 14, 14, 14, 29, 29, 14, 14, 29, 29]
378.692269955				2			[29, 14, 14, 14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 14]
378.692269955				2			[14, 29, 29, 14, 29, 14, 29, 14, 29, 29, 29, 29, 29, 14, 29]
378.692269955				2			[14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 14, 29, 29, 29]
378.692269955				2			[29, 14, 14, 29, 29, 29, 29, 14, 29, 29, 29, 14, 29, 14, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 14, 14, 29, 14, 29, 29, 29, 14]
378.692269955				2			[29, 14, 14, 14, 29, 29, 14, 14, 29, 29, 29, 29, 14, 29, 29]
378.692269955				2			[29, 14, 14, 14, 29, 29, 29, 14, 29, 29, 14, 14, 14, 14, 14]
378.692269955				2			[29, 14, 14, 14, 14, 29, 14, 29, 14, 14, 14, 14, 14, 29, 29]
378.692269955				2			[14, 29, 14, 14, 14, 29, 29, 14, 29, 14, 29, 29, 29, 29, 14]
378.692269955				2			[29, 14, 14, 14, 29, 29, 14, 29, 14, 29, 29, 14, 14, 29, 29]
378.692269955				2			[29, 14, 29, 29, 14, 29, 14, 14, 14, 29, 29, 14, 29, 29, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 29, 14, 29, 29, 29, 14, 14, 14]
378.692269955				2			[14, 14, 14, 14, 14, 29, 29, 14, 29, 29, 29, 29, 29, 29, 14]
378.692269955				2			[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 14, 14, 29, 29, 29]
378.692269955				2			[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 14, 29, 29, 29]
378.692269955				2			[14, 14, 14, 14, 14, 29, 14, 29, 29, 29, 29, 14, 14, 29, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 29, 29, 14, 14, 14, 29, 29, 14]
378.692269955				2			[14, 29, 29, 29, 29, 14, 29, 29, 29, 29, 14, 14, 14, 14, 29]
378.692269955				2			[14, 29, 29, 29, 29, 29, 14, 14, 29, 29, 29, 29, 14, 29, 14]
378.692269955				2			[14, 29, 14, 29, 29, 29, 29, 29, 29, 29, 29, 14, 29, 29, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 29, 14, 29, 29, 14, 14, 14, 14]
378.692269955				2			[14, 14, 14, 29, 29, 14, 29, 29, 14, 14, 29, 29, 14, 14, 29]
378.692269955				2			[29, 14, 14, 29, 14, 29, 29, 29, 29, 29, 29, 14, 29, 14, 29]
378.692269955				2			[29, 29, 14, 29, 29, 29, 14, 29, 29, 29, 14, 29, 29, 29, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 14, 29, 29, 14]
378.692269955				2			[14, 14, 29, 14, 14, 14, 29, 29, 29, 14, 29, 29, 29, 29, 14]
378.692269955				2			[14, 29, 29, 14, 14, 14, 14, 29, 29, 29, 14, 29, 29, 14, 14]
378.692269955				2			[14, 14, 29, 14, 14, 14, 29, 29, 29, 14, 29, 14, 29, 14, 29]
378.692269955				2			[29, 29, 29, 14, 29, 14, 29, 29, 29, 14, 29, 14, 14, 29, 14]
378.692269955				2			[14, 14, 29, 29, 14, 14, 29, 29, 29, 29, 14, 14, 29, 14, 14]
378.692269955				2			[14, 29, 29, 14, 14, 29, 14, 29, 29, 14, 14, 14, 29, 29, 14]
378.692269955				2			[14, 29, 29, 29, 14, 29, 29, 29, 29, 14, 14, 29, 29, 29, 29]
378.692269955				2			[14, 14, 29, 14, 29, 29, 29, 29, 29, 14, 14, 29, 29, 29, 29]
378.692269955				2			[14, 29, 29, 14, 14, 29, 14, 14, 14, 14, 14, 29, 29, 14, 29]
378.692269955				2			[14, 14, 29, 29, 29, 14, 14, 29, 29, 29, 14, 29, 29, 14, 29]
378.692269955				2			[14, 29, 14, 14, 14, 14, 14, 14, 14, 29, 14, 14, 14, 14, 29]
378.692269955				2			[14, 14, 29, 14, 14, 14, 29, 29, 14, 14, 29, 14, 14, 14, 14]
378.692269955				2			[14, 14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 14, 14, 29]
378.692269955				2			[29, 14, 29, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14, 14, 14]
378.692269955				2			[29, 14, 14, 29, 29, 29, 14, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[14, 14, 29, 29, 14, 14, 14, 14, 14, 14, 14, 29, 14, 14, 14]
378.692269955				2			[29, 14, 29, 29, 29, 14, 14, 14, 14, 14, 29, 29, 29, 14, 14]
378.692269955				2			[29, 14, 14, 14, 29, 14, 14, 14, 14, 14, 29, 14, 14, 14, 14]
378.692269955				2			[14, 14, 14, 29, 14, 29, 14, 14, 14, 14, 29, 14, 14, 14, 14]
378.692269955				2			[14, 14, 29, 14, 29, 29, 14, 14, 29, 14, 14, 14, 14, 14, 14]
378.692269955				2			[14, 14, 14, 29, 29, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[14, 14, 29, 14, 14, 29, 14, 14, 14, 14, 29, 14, 29, 29, 14]
378.692269955				2			[14, 29, 14, 29, 14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[14, 14, 14, 29, 14, 29, 14, 14, 14, 14, 29, 29, 29, 29, 14]
378.692269955				2			[14, 14, 14, 14, 14, 29, 14, 14, 14, 14, 14, 14, 29, 14, 14]
378.692269955				2			[29, 29, 14, 14, 29, 29, 14, 14, 14, 14, 14, 29, 29, 14, 14]
378.692269955				2			[14, 29, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]
378.692269955				2			[29, 14, 14, 14, 14, 29, 14, 14, 14, 14, 14, 14, 29, 14, 14]
378.692269955				2			[14, 14, 14, 14, 29, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14]
378.692269955				2			[14, 14, 14, 14, 29, 14, 14, 14, 29, 29, 29, 14, 29, 14, 29]
378.692269955				2			[14, 29, 14, 14, 29, 29, 14, 14, 29, 29, 29, 29, 14, 14, 14]
378.692269955				2			[14, 29, 14, 29, 29, 29, 14, 14, 29, 29, 14, 29, 29, 14, 14]
378.692269955				2			[14, 29, 14, 14, 29, 14, 14, 14, 29, 29, 14, 29, 14, 14, 29]
378.692269955				2			[29, 14, 14, 14, 29, 14, 14, 14, 29, 29, 29, 14, 29, 14, 29]
378.692269955				2			[14, 14, 14, 14, 29, 14, 14, 14, 29, 14, 29, 29, 29, 29, 29]
378.692269955				2			[29, 29, 14, 14, 29, 29, 14, 14, 14, 29, 14, 14, 29, 14, 29]
378.692269955				2			[14, 29, 14, 29, 29, 29, 29, 14, 14, 29, 29, 29, 29, 14, 29]
378.692269955				2			[14, 14, 14, 14, 29, 29, 14, 29, 14, 29, 14, 29, 29, 14, 29]
378.692269955				2			[14, 29, 14, 29, 29, 29, 14, 14, 29, 29, 29, 29, 29, 14, 29]
378.692269955				2			[29, 29, 14, 14, 29, 14, 14, 14, 29, 29, 14, 14, 29, 14, 29]
378.692269955				2			[14, 29, 14, 29, 29, 29, 29, 29, 14, 29, 14, 29, 14, 29, 14]
378.692269955				2			[14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 14, 29, 29, 29]
378.692269955				2			[29, 14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 14, 14, 29, 29]
378.692269955				2			[14, 29, 14, 14, 14, 29, 29, 29, 29, 29, 29, 14, 29, 29, 29]
378.692269955				2			[14, 14, 14, 29, 14, 29, 29, 29, 14, 29, 14, 29, 14, 29, 29]
378.692269955				2			[29, 29, 14, 29, 29, 29, 29, 29, 29, 29, 14, 14, 14, 14, 14]
378.692269955				2			[14, 29, 29, 14, 14, 14, 29, 29, 29, 14, 29, 29, 29, 14, 29]
378.692269955				2			[14, 29, 29, 14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 14, 14]
378.692269955				2			[29, 29, 29, 14, 29, 29, 29, 29, 14, 29, 29, 14, 29, 14, 29]
378.692269955				2			[14, 29, 29, 29, 14, 14, 29, 29, 29, 29, 29, 14, 29, 14, 29]
378.692269955				2			[14, 14, 29, 29, 29, 14, 29, 14, 29, 29, 29, 29, 29, 14, 29]
378.692269955				2			[29, 29, 29, 29, 29, 14, 14, 14, 29, 29, 14, 29, 29, 14, 29]
378.692269955				2			[29, 14, 29, 29, 29, 14, 29, 14, 29, 29, 14, 29, 29, 29, 14]
378.692269955				2			[14, 14, 29, 29, 29, 29, 29, 29, 29, 14, 29, 14, 14, 14, 14]
378.692269955				2			[29, 29, 29, 14, 29, 14, 29, 14, 29, 29, 14, 14, 29, 14, 29]
378.692269955				2			[14, 14, 29, 14, 29, 14, 29, 14, 29, 14, 14, 14, 29, 14, 14]
378.692269955				2			[14, 29, 14, 29, 14, 14, 29, 14, 29, 29, 29, 29, 29, 14, 29]
378.692269955				2			[29, 14, 14, 29, 29, 29, 29, 14, 29, 29, 29, 14, 14, 29, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 14, 14, 29, 29, 29, 29, 29, 14, 29]
378.692269955				2			[29, 14, 29, 29, 29, 14, 14, 14, 29, 14, 29, 14, 14, 14, 29]
378.692269955				2			[14, 29, 29, 14, 29, 14, 14, 29, 29, 29, 29, 29, 14, 29, 29]
378.692269955				2			[14, 14, 14, 29, 14, 14, 14, 29, 14, 29, 29, 29, 14, 14, 29]
378.692269955				2			[29, 29, 29, 29, 29, 14, 29, 29, 29, 29, 14, 14, 29, 29, 29]
378.692269955				2			[29, 14, 29, 29, 14, 29, 14, 29, 14, 14, 14, 29, 29, 14, 29]
378.692269955				2			[29, 14, 14, 29, 14, 29, 14, 14, 14, 29, 14, 29, 14, 14, 29]
378.692269955				2			[14, 14, 14, 29, 29, 29, 14, 29, 14, 14, 29, 14, 29, 14, 29]
378.692269955				2			[14, 14, 14, 14, 29, 29, 14, 14, 14, 29, 29, 14, 29, 14, 29]
378.692269955				2			[14, 29, 14, 14, 14, 29, 14, 29, 14, 29, 14, 29, 29, 14, 29]
378.692269955				2			[29, 29, 29, 29, 14, 29, 29, 29, 14, 29, 29, 29, 29, 14, 14]
378.692269955				2			[29, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14, 29, 14, 14, 14]
378.692269955				2			[14, 29, 14, 29, 14, 14, 29, 14, 29, 29, 14, 14, 14, 14, 14]
378.692269955				2			[14, 29, 29, 14, 14, 14, 14, 14, 14, 14, 14, 29, 29, 14, 14]
378.692269955				2			[29, 29, 14, 29, 29, 14, 14, 29, 29, 14, 14, 29, 14, 29, 14]
378.692269955				2			[29, 14, 29, 14, 14, 29, 29, 14, 29, 29, 14, 29, 14, 14, 29]
378.692269955				2			[14, 29, 29, 29, 29, 29, 14, 29, 14, 29, 14, 29, 29, 14, 14]
378.692269955				2			[29, 14, 14, 29, 29, 29, 29, 14, 29, 29, 14, 29, 14, 29, 14]
378.692269955				2			[14, 29, 29, 14, 14, 29, 29, 29, 14, 29, 14, 29, 14, 29, 14]
378.692269955				2			[14, 29, 14, 29, 14, 14, 29, 14, 14, 14, 14, 29, 14, 29, 29]
378.692269955				2			[14, 29, 29, 14, 14, 14, 14, 29, 29, 29, 14, 29, 14, 14, 29]
378.692269955				2			[29, 29, 14, 29, 29, 14, 14, 14, 14, 29, 29, 29, 14, 29, 29]
378.692269955				2			[14, 14, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 14, 29, 29]
378.692269955				2			[14, 29, 14, 14, 14, 14, 29, 14, 29, 14, 29, 29, 14, 14, 14]
378.692269955				2			[29, 14, 29, 29, 29, 29, 29, 29, 14, 14, 29, 29, 14, 29, 29]
378.692269955				2			[29, 29, 14, 14, 29, 14, 14, 29, 29, 14, 29, 29, 29, 29, 14]
378.692269955				2			[29, 14, 29, 14, 29, 29, 14, 29, 29, 29, 29, 29, 29, 29, 29]
378.692269955				2			[29, 29, 14, 29, 29, 29, 14, 29, 14, 29, 29, 29, 14, 29, 14]
378.692269955				2			[14, 14, 29, 29, 29, 29, 14, 29, 29, 14, 29, 29, 29, 29, 14]
